"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000008513",0.07588792936785,6.48712175503891,0.560294762307022,0.577207467485137,0.766386429398156,-6.08625453988197
"ENSG00000144597",-0.0200725450444468,5.63311722663534,-0.154747285890108,0.877500804284575,0.944583077521389,-6.08633061402244
"ENSG00000204261",-0.0517677204664855,5.93047317202647,-0.391163257214914,0.696957834353208,0.845098215347491,-6.0864877070859
"ENSG00000223865",-0.129516953795259,8.78561466285428,-0.874518202587645,0.385060929034672,0.624213970612002,-6.08674712455264
"ENSG00000079387",0.00478615109089731,5.62888432695203,0.0328265935038079,0.973913620710459,0.987109528017601,-6.08706308642949
"ENSG00000177000",0.0313631779209214,5.73247204765644,0.276399023731693,0.783119930933694,0.894218190169546,-6.08819046246976
"ENSG00000100731",-0.0401936476196942,5.81136972201746,-0.296567997363804,0.767743374088489,0.885407684596547,-6.08820101541218
"ENSG00000275066",-0.0729251143191432,6.63882229217277,-0.627243997377502,0.532699904773732,0.735093485614816,-6.08836153427736
"ENSG00000136169",-0.0199981124574524,5.63118945990737,-0.138086665851331,0.890599474885355,0.951183285468617,-6.0884903879753
"ENSG00000168297",-0.0470831839662775,6.04724695370928,-0.406534262946074,0.685687607666415,0.837960091199334,-6.08883571890779
"ENSG00000008441",-0.124410590891876,6.25163248671838,-0.517662296728465,0.606454013839067,0.784044012196307,-6.089371930633
"ENSG00000143575",0.0273697227432796,5.54063099244633,0.169183785234312,0.866178303421479,0.939133511274525,-6.08937404672625
"ENSG00000099246",0.0143684388725243,5.60454749679866,0.104278974489017,0.917269559056421,0.960006304096027,-6.08941907064834
"ENSG00000076513",0.0779103793927236,7.43246534058206,0.760054742665347,0.449974176351414,0.674218732882976,-6.0899408330774
"ENSG00000128923",-0.00576208602622152,5.6184695554033,-0.039044211060755,0.968974999180695,0.985067325160744,-6.09003584421992
"ENSG00000074800",0.0742464308715043,9.10808243908653,0.874776750960831,0.384921254785342,0.624213970612002,-6.0904537838876
"ENSG00000135679",0.0807361933178008,7.3073351937455,0.730719287262706,0.467580488689923,0.686624933256793,-6.09088223826005
"ENSG00000225921",-0.0710808990472538,6.53320320329362,-0.602903628027757,0.548673914018379,0.744959522894574,-6.091585061368
"ENSG00000004059",0.00476120829261983,5.66598142273627,0.0306813524070967,0.975617821962832,0.987765451413029,-6.09178562620895
"ENSG00000102531",0.0769640249857408,6.79439380343253,0.632797619224343,0.529089214820287,0.732895510384165,-6.09195460420762
"ENSG00000159720",0.00509204759260751,5.64312512498109,0.0381819744804667,0.969659800938139,0.985120717095905,-6.09216148863167
"ENSG00000145715",0.106889896144646,7.14717385040427,0.687596316865124,0.49415712515766,0.70716259991041,-6.09218297134734
"ENSG00000163554",-0.0845047925044629,5.72856140194335,-0.273198934742559,0.785567800758414,0.895817678724076,-6.09281029074103
"ENSG00000198879",-0.071198974951427,6.12657833305154,-0.476646923029652,0.635214539884669,0.802004359974896,-6.09302055085749
"ENSG00000177666",0.0389353271588488,5.72762762006325,0.190362391225393,0.849619368877984,0.930397250582363,-6.09333004427431
"ENSG00000214078",-0.00985027272723737,5.52234451145258,-0.0760505415107423,0.939612843230854,0.971533643940348,-6.09344937928915
"ENSG00000140265",-0.00522032999588351,5.56114267093655,-0.043246920767099,0.965637486153426,0.983005606116487,-6.0935095529774
"ENSG00000163635",0.0672426665834092,6.63503432829504,0.589658389056883,0.557467021096885,0.750266880171894,-6.09354886846986
"ENSG00000278771",0.21176791691374,9.88550927633085,0.872474576531967,0.386166061864015,0.624838938234379,-6.09371156871449
"ENSG00000067369",0.00578573860554332,5.52416442414821,0.0428628732945799,0.965942446492696,0.98307637994869,-6.09372653522318
"ENSG00000133561",-0.0958525183829417,7.48797505208477,-0.77671257023565,0.440150137733918,0.666649416284232,-6.09387025183616
"ENSG00000130303",0.0767040661802243,5.93975383350145,0.416767007428078,0.678224108522204,0.833325426979921,-6.09429089717559
"ENSG00000084207",0.077114707749649,6.58583037904327,0.602600505105655,0.548874362132676,0.744959522894574,-6.09476447774315
"ENSG00000276293",-0.0647095888155009,6.287213292969,-0.515343147094576,0.608064267804722,0.784822111111141,-6.09554209100573
"ENSG00000079459",-0.0675397793466468,6.49847185485448,-0.575691321820874,0.566814739150138,0.759097025292516,-6.09559678237588
"ENSG00000136842",-0.0209504857685205,5.61357703171369,-0.0854951603953248,0.93213094993127,0.966917253470213,-6.09580196179976
"ENSG00000112561",0.0150076892181561,5.55866986813395,0.0986396713671032,0.921728404999794,0.961791077644992,-6.09591620680064
"ENSG00000182150",-0.0484165343209826,5.91444057418171,-0.334891061475983,0.738787262338284,0.86663674311288,-6.09603494502658
"ENSG00000176994",0.0666362297439349,6.76903703961223,0.631686517099132,0.529810577613367,0.73333537267216,-6.09624588435047
"ENSG00000074201",0.114549970892865,8.33740044169353,0.830233548948187,0.409450465431812,0.644640230344341,-6.09650217224562
"ENSG00000160209",-0.046336169802685,5.70291939322879,-0.278066178336458,0.781845529079582,0.893883819999055,-6.09668984723992
"ENSG00000100077",0.0900328601246043,7.50904812283718,0.754241125814634,0.453432499600902,0.67642394792599,-6.09707558707151
"ENSG00000141644",-0.00883522993673402,5.56083277280669,-0.0646524093350784,0.94864948869095,0.974860080929663,-6.0976975230324
"ENSG00000163249",0.085015041440335,6.46888447800144,0.523756308163069,0.602232090061438,0.781692037575093,-6.09786924435485
"ENSG00000163946",-0.0733151930674234,7.45276296097729,-0.754779766606601,0.453111436721013,0.676130130719277,-6.09820878337086
"ENSG00000003402",0.0901359549755458,9.41925726468396,0.868969468423555,0.388066129513831,0.626751768817654,-6.09827809837615
"ENSG00000200558",0.0220739048363425,5.48494765920641,0.0706471870819938,0.943895801936993,0.973499658584813,-6.09830290095504
"ENSG00000117616",0.00756091985843987,5.73569002951927,0.0435958791143204,0.965360393472534,0.983005606116487,-6.09831849688281
"ENSG00000113407",0.054438652687816,6.13692803673173,0.448994377869807,0.654931452245931,0.816491201793096,-6.09840785397273
"ENSG00000172765",-0.0442930512795057,5.96873194805512,-0.326461908399964,0.745125375763641,0.871848192041283,-6.09897373224312
"ENSG00000213203",-0.0883791362615458,6.31223666035951,-0.548455441042366,0.585261022812217,0.772188646796044,-6.09951216175636
"ENSG00000010244",0.0533165133871787,6.19136160534186,0.424811512974486,0.672379203985825,0.829341752478246,-6.09957185784171
"ENSG00000145416",0.0171036619343878,5.57098312038658,0.102125678972017,0.918971805812106,0.961136186996421,-6.09989075933515
"ENSG00000011114",0.00818354289470236,5.68075629878512,0.0640234426144562,0.949148352694371,0.975100928809907,-6.10014187642499
"ENSG00000113575",-0.0745419266158063,6.72476458203094,-0.613481564359246,0.541702218696013,0.742340407206681,-6.10122556291057
"ENSG00000145868",-0.0172340978471484,5.62365029202146,-0.11835316823193,0.906153388902707,0.955803226087502,-6.10140325971405
"ENSG00000143702",-0.037628627351511,5.92195699082597,-0.318052086469138,0.751466598493612,0.876716405730283,-6.10154664000963
"ENSG00000101265",-0.096691721458102,8.33318647575507,-0.836287926953616,0.40606158609083,0.642799971933183,-6.10164779726175
"ENSG00000171940",-0.0816339397973147,7.05971334898654,-0.70385940483056,0.484038140646743,0.700222992629702,-6.10175040641206
"ENSG00000100109",-0.0408627101762278,5.80252635026879,-0.292341022491433,0.770958454138692,0.88654168407343,-6.10224398608141
"ENSG00000188647",-0.00598495955642253,5.60295642246358,-0.0504081995991416,0.959951925052449,0.980418314090369,-6.10225221022573
"ENSG00000135439",-0.0278408265593439,5.61440516762932,-0.155302925774433,0.87706452709683,0.944583077521389,-6.10285705066491
"ENSG00000100519",-0.0514537777862749,6.05349300465156,-0.394535717717462,0.694479126114356,0.843218693797863,-6.10339608991954
"ENSG00000130755",0.0775964990497489,7.54967227450057,0.752355796424769,0.454557305305707,0.67683407161316,-6.1034211992378
"ENSG00000171497",0.00889669951138661,5.61375572198763,0.0645446253097428,0.948734975970828,0.974860080929663,-6.10350854212065
"ENSG00000180104",-0.0735946157474761,6.42005981355772,-0.54233415126183,0.589445802515918,0.773993909883519,-6.10351767422934
"ENSG00000140262",-0.059809515580822,6.44251630589097,-0.531315451658094,0.597014039579904,0.778707696736878,-6.10356817887984
"ENSG00000138430",-0.0429254266828609,5.96399002480896,-0.366619283934464,0.715095606192931,0.856707662351965,-6.1036763942693
"ENSG00000125037",0.111024733620704,6.84817705536053,0.602619346441829,0.548861901718945,0.744959522894574,-6.10376752592318
"ENSG00000196642",0.0566315127280621,6.32730491187905,0.501758711584203,0.617535245289999,0.790660303957094,-6.10383571891289
"ENSG00000118263",0.0279860786257746,5.81511782815462,0.190865890972935,0.84922649121936,0.930388086073578,-6.10385815811764
"ENSG00000132305",0.0379321771712489,5.94620875001718,0.346419674903575,0.730147981323169,0.863426374879315,-6.10399070210425
"ENSG00000153774",-0.067697317564603,6.21888184452518,-0.459174736296031,0.647642976114644,0.810341264657473,-6.10412298465416
"ENSG00000176393",0.0182052031271516,5.59854520670943,0.125000550289425,0.900909506581826,0.953780604713911,-6.10467802159455
"ENSG00000099817",-0.0675992290911349,6.53423454000758,-0.527825321315358,0.599420649696692,0.780212440888877,-6.10486940203329
"ENSG00000234127",-0.0726049674819427,6.56389961041356,-0.598468058592695,0.55161073574843,0.745990126402338,-6.10511839303531
"ENSG00000105856",-0.0579282392731386,6.41801255970917,-0.504478513754751,0.615633729664082,0.790140167300285,-6.10534509475533
"ENSG00000143294",-0.0227066032583183,5.74680339428425,-0.201914126571719,0.84061543796139,0.924999577057898,-6.1055065291373
"ENSG00000007168",-0.0575074758573662,7.04477986265076,-0.67153709542647,0.504261830679267,0.712557235176549,-6.10557689814193
"ENSG00000101596",0.0727881618783535,8.52538782880843,0.839635997818689,0.404194916647731,0.641250409405021,-6.10565440675382
"ENSG00000160679",-0.0197297125188101,5.66626103954541,-0.147017341363904,0.883574090334794,0.947954242643553,-6.10586519095522
"ENSG00000163510",0.043141856388055,5.90392147424,0.330177844891325,0.742329054070483,0.869535301349386,-6.10598859249712
"ENSG00000169925",0.0902958837856884,7.06116247701912,0.657409356489951,0.513242617237438,0.718817560320718,-6.10625438069459
"ENSG00000106560",-0.0118501071198676,5.55748076686383,-0.0746089150848254,0.940755376168945,0.972214633970433,-6.10648719802328
"ENSG00000116668",-0.0550132035764328,6.11595991650204,-0.355837144524698,0.723116595535278,0.860537180532152,-6.10693387274852
"ENSG00000110514",-0.10418981979354,7.38616556119554,-0.71228459543832,0.478841491906395,0.69603213658112,-6.10698465258538
"ENSG00000100284",-0.0325392940209186,5.76424938251109,-0.208697701522476,0.83533786655512,0.922314143161299,-6.10751290235455
"ENSG00000001167",0.0157666129404577,5.64755129079282,0.110029807546551,0.912725271039505,0.958097741160544,-6.10757035567208
"ENSG00000096401",-0.064921566141372,6.78573313837283,-0.617824340129523,0.538853141076915,0.740209761116246,-6.1077472664136
"ENSG00000019582",-0.109670303819517,10.2723898543458,-0.840452485986174,0.403740493369129,0.640716052395869,-6.10784515769096
"ENSG00000021776",-0.0600545449117282,6.4408552112408,-0.531495197022794,0.596890218513411,0.778707696736878,-6.10810478128323
"ENSG00000165156",0.0415301657410643,6.19164164664878,0.430307016669438,0.668397919349768,0.826898292663862,-6.1084976136985
"ENSG00000163346",-0.0295513955999738,5.83900128275897,-0.1649347991973,0.869507962629457,0.940456497995886,-6.10974881842033
"ENSG00000103495",0.0745590923221533,7.25217533060405,0.691896315794711,0.491470430134485,0.704417255783255,-6.11034393266748
"ENSG00000205726",0.0599503455810142,6.26639272188984,0.422171617828944,0.674295064685116,0.830606640328899,-6.11063812466457
"ENSG00000025800",-0.0530912992136079,6.26715005437962,-0.473748369273017,0.637269222138972,0.803667296808592,-6.11063994569337
"ENSG00000109111",-0.0650241694257687,8.15759776316736,-0.811242885434273,0.420191452504547,0.650896512153759,-6.11069132495241
"ENSG00000173120",0.0614537749628763,7.94501865103139,0.793273746258763,0.430509039176811,0.658638934410353,-6.11096996949497
"ENSG00000128708",0.0250919444771949,5.87125081173352,0.212201731250316,0.83261470981066,0.92065215241411,-6.11202123507181
"ENSG00000135090",0.0772585181164498,8.31266435634588,0.811676165486777,0.419944518951694,0.650896512153759,-6.11227746913803
"ENSG00000038532",0.0386842879106011,6.06351992332461,0.334119733087755,0.739366498814762,0.866997134210681,-6.11231797255396
"ENSG00000074356",-0.0611934241268708,6.35467548560687,-0.499434121233346,0.619162535737571,0.7918303978165,-6.11269232250966
"ENSG00000113013",-0.0647159320676929,7.41891690759766,-0.736474502006082,0.464095862674504,0.683905465591549,-6.11283547655544
"ENSG00000110075",0.0727754305901982,7.49492304466234,0.728814048905516,0.468737319776821,0.687392389254905,-6.11319623163535
